Global epoch, User, Avg loss
0, 0, 0.7421940378844738
1, 0, 1.1417825296521187
2, 0, 0.6753612831234932
3, 0, 0.6657000482082367
4, 0, 0.7141065299510956
5, 0, 0.7772332355380058
6, 0, 0.5032370984554291
7, 0, 0.8076761439442635
8, 0, 0.6149753741919994
9, 0, 0.8859777562320232
10, 0, 0.6420411430299282
11, 0, 0.5136489607393742
12, 0, 0.5220847576856613
13, 0, 0.6764816418290138
14, 0, 0.8375259935855865
15, 0, 0.6693297848105431
16, 0, 0.7377017810940742
17, 0, 0.6792854182422161
18, 0, 0.7793179005384445
19, 0, 0.776946909725666
20, 0, 0.49332788586616516
21, 0, 0.8678871020674706
22, 0, 0.8394456431269646
23, 0, 1.0318504124879837
24, 0, 0.8317922204732895
25, 0, 0.9351038336753845
26, 0, 0.6472160629928112
27, 0, 0.7102516032755375
28, 0, 0.8329117223620415
29, 0, 0.8264392465353012
30, 0, 0.5884188301861286
31, 0, 0.6175069101154804
32, 0, 0.656158559024334
33, 0, 0.42389459908008575
34, 0, 0.60241474583745
35, 0, 0.8171412497758865
36, 0, 0.5870817229151726
37, 0, 0.9158407524228096
38, 0, 0.7958176955580711
39, 0, 0.5872602500021458
40, 0, 0.9309532903134823
41, 0, 0.5965009294450283
42, 0, 0.46481629088521004
43, 0, 0.5269325077533722
44, 0, 0.5810417607426643
45, 0, 0.47085028141736984
46, 0, 0.4942575301975012
47, 0, 0.7554754801094532
48, 0, 0.8420400843024254
49, 0, 0.5288394466042519
50, 0, 0.678340919315815
51, 0, 0.6462893560528755
52, 0, 0.5686854645609856
53, 0, 0.6235773526132107
54, 0, 0.549179881811142
55, 0, 0.5606894996017218
56, 0, 0.5519868731498718
57, 0, 0.510521624237299
58, 0, 0.4949635751545429
59, 0, 0.4028966445475817
60, 0, 0.5594298914074898
61, 0, 0.5280977040529251
62, 0, 0.7082940116524696
63, 0, 0.6970396265387535
64, 0, 0.6909067519009113
65, 0, 0.6006501093506813
66, 0, 0.5243809744715691
67, 0, 0.5400122217833996
68, 0, 0.49610690400004387
69, 0, 0.5184528529644012
70, 0, 0.5709090530872345
71, 0, 0.3683631606400013
72, 0, 0.5929592847824097
73, 0, 0.5575635060667992
74, 0, 0.3680093139410019
75, 0, 0.62958550080657
76, 0, 0.8113244734704494
77, 0, 0.5302599854767323
78, 0, 0.5114881843328476
79, 0, 0.5265335664153099
80, 0, 0.41342245414853096
81, 0, 0.46834625117480755
82, 0, 0.5646192543208599
83, 0, 0.34461079351603985
84, 0, 0.4429829902946949
85, 0, 0.5061845481395721
86, 0, 0.400691507384181
87, 0, 0.504243791103363
88, 0, 0.4133857674896717
89, 0, 0.5688441284000874
90, 0, 0.4449772238731384
91, 0, 0.3789152763783932
92, 0, 0.35787838976830244
93, 0, 0.5406805761158466
94, 0, 0.528075784444809
95, 0, 0.36348922923207283
96, 0, 0.512388564646244
97, 0, 0.4208793919533491
98, 0, 0.38631340861320496
99, 0, 0.48437119647860527
100, 0, 0.4526763968169689
101, 0, 0.33047543093562126
102, 0, 0.4115802049636841
103, 0, 0.39566513523459435
104, 0, 0.4366706572473049
105, 0, 0.35808341577649117
106, 0, 0.3940233141183853
107, 0, 0.46232002787292004
108, 0, 0.5596853643655777
109, 0, 0.5095566399395466
110, 0, 0.41976517997682095
111, 0, 0.6335381530225277
112, 0, 0.4135589748620987
113, 0, 0.776636615395546
114, 0, 0.5391944833099842
115, 0, 0.50515066832304
116, 0, 0.6843327321112156
117, 0, 0.5522716790437698
118, 0, 0.3140291441231966
119, 0, 0.3249383959919214
120, 0, 0.40831164829432964
121, 0, 0.31354342587292194
122, 0, 0.41163863986730576
123, 0, 0.33094683662056923
124, 0, 0.3730985280126333
125, 0, 0.5216774642467499
126, 0, 0.45203643664717674
127, 0, 0.47884875535964966
128, 0, 0.2963422741740942
129, 0, 0.36645285598933697
130, 0, 0.5256436429917812
131, 0, 0.5170377716422081
132, 0, 0.40179023519158363
133, 0, 0.35428110882639885
134, 0, 0.37807371467351913
135, 0, 0.39055414125323296
136, 0, 0.42904114350676537
137, 0, 0.49283767864108086
138, 0, 0.3553120605647564
139, 0, 0.3665745109319687
140, 0, 0.3873872831463814
141, 0, 0.49319231137633324
142, 0, 0.42855241522192955
143, 0, 0.3450508527457714
144, 0, 0.5235616769641638
145, 0, 0.36010625399649143
146, 0, 0.35991797782480717
147, 0, 0.28933682665228844
148, 0, 0.2871587686240673
149, 0, 0.34446384385228157
150, 0, 0.35805246233940125
151, 0, 0.4145517610013485
152, 0, 0.3545304946601391
153, 0, 0.29792799428105354
154, 0, 0.28320638462901115
155, 0, 0.415075303055346
156, 0, 0.28480660915374756
157, 0, 0.31423958018422127
158, 0, 0.32440891675651073
159, 0, 0.33855534717440605
160, 0, 0.24222764000296593
161, 0, 0.3728564139455557
162, 0, 0.2862870553508401
163, 0, 0.2891703639179468
164, 0, 0.2574996929615736
165, 0, 0.2950285915285349
166, 0, 0.2674142252653837
167, 0, 0.23604732565581799
168, 0, 0.2545451857149601
169, 0, 0.3947716914117336
170, 0, 0.24365748465061188
171, 0, 0.3365186881273985
172, 0, 0.2829233482480049
173, 0, 0.2811963576823473
174, 0, 0.35303216613829136
175, 0, 0.23950660694390535
176, 0, 0.37306200712919235
177, 0, 0.4761793650686741
178, 0, 0.4007192365825176
179, 0, 0.30567046999931335
180, 0, 0.31543624214828014
181, 0, 0.29798148944973946
182, 0, 0.32599570229649544
183, 0, 0.21896270429715514
184, 0, 0.32671165838837624
185, 0, 0.3749190606176853
186, 0, 0.32831524033099413
187, 0, 0.3034169729799032
188, 0, 0.3470630683004856
