Global epoch, User, Avg loss
0, 0, 0.26199495140463114
0, 1, 7.087136387825012
1, 0, 0.22793463865915933
1, 1, 4.5789759159088135
2, 0, 0.2829693842989703
2, 1, 3.0711735785007477
3, 0, 0.23435977411766848
3, 1, 2.625698819756508
4, 0, 0.25504911753038567
4, 1, 1.968083918094635
5, 0, 0.2475289423018694
5, 1, 1.6829842329025269
6, 0, 0.25443721003830433
6, 1, 1.4271196648478508
7, 0, 0.23903092617789903
7, 1, 1.2202234119176865
8, 0, 0.2688564194055895
8, 1, 0.9536359757184982
9, 0, 0.30838657248144347
9, 1, 0.8540360927581787
10, 0, 0.21885985345579684
10, 1, 0.9784762337803841
11, 0, 0.24389453092589974
11, 1, 0.722085427492857
12, 0, 0.23794388181219497
12, 1, 0.6546180993318558
13, 0, 0.25572300764421624
13, 1, 0.710646390914917
14, 0, 0.3153501440150042
14, 1, 0.6242703422904015
15, 0, 0.229744171568503
15, 1, 0.6022903732955456
16, 0, 0.23401827706644932
16, 1, 0.8019377291202545
17, 0, 0.30559562643369037
17, 1, 0.5039478689432144
18, 0, 0.2445782870054245
18, 1, 0.6073489412665367
19, 0, 0.24816100609799227
19, 1, 0.5429955571889877
20, 0, 0.24991452507674694
20, 1, 0.6007463671267033
21, 0, 0.2529039545916021
21, 1, 0.39615365490317345
22, 0, 0.27012779920672375
22, 1, 0.5031166858971119
23, 0, 0.2563060050209363
23, 1, 0.5419714041054249
24, 0, 0.24050746827075878
24, 1, 0.4569278098642826
25, 0, 0.2861439816964169
25, 1, 0.38844226859509945
26, 0, 0.27825403135890764
26, 1, 0.45289914682507515
27, 0, 0.23307391426836452
27, 1, 0.4588768035173416
28, 0, 0.2862445710537334
28, 1, 0.34371502697467804
29, 0, 0.2724071464811762
29, 1, 0.3546738140285015
30, 0, 0.3264474458992481
30, 1, 0.4860424268990755
31, 0, 0.22352081133673588
31, 1, 0.45794061571359634
32, 0, 0.24288875268151364
32, 1, 0.3693934064358473
33, 0, 0.27110142012437183
33, 1, 0.37325723469257355
34, 0, 0.3091223168497284
34, 1, 0.3519105948507786
35, 0, 0.25209908094257116
35, 1, 0.4049703646451235
36, 0, 0.2557344362139702
36, 1, 0.26639722660183907
37, 0, 0.24820028711110353
37, 1, 0.36004931293427944
38, 0, 0.26184300798922777
38, 1, 0.2809810843318701
39, 0, 0.29683245563258726
39, 1, 0.333146532997489
40, 0, 0.2482724511064589
40, 1, 0.5896457433700562
41, 0, 0.3256948140139381
41, 1, 0.3310094755142927
42, 0, 0.24193399026989937
42, 1, 0.3218937497586012
43, 0, 0.23773217697938284
43, 1, 0.3382062781602144
44, 0, 0.26982162970428664
44, 1, 0.33161185681819916
45, 0, 0.24032847676426172
45, 1, 0.2607307434082031
46, 0, 0.22953051887452602
46, 1, 0.5107084847986698
47, 0, 0.25616147881373763
47, 1, 0.32656908594071865
48, 0, 0.26342729122067493
48, 1, 0.26462420262396336
49, 0, 0.24501206803446016
49, 1, 0.4140247814357281
50, 0, 0.3429741595561306
50, 1, 0.24610436707735062
51, 0, 0.32845063755909604
51, 1, 0.252912774682045
52, 0, 0.24942061863839626
52, 1, 0.35267024859786034
53, 0, 0.2920728779087464
53, 1, 0.20021668076515198
54, 0, 0.22451844438910484
54, 1, 0.4201713167130947
55, 0, 0.21574782487004995
55, 1, 0.2809346988797188
56, 0, 0.24002660779903331
56, 1, 0.27045660093426704
57, 0, 0.2664044117555022
57, 1, 0.29036714136600494
58, 0, 0.23493302861849466
58, 1, 0.24415291473269463
59, 0, 0.2667586139092843
59, 1, 0.36069449223577976
60, 0, 0.2506550249333183
60, 1, 0.25096953473985195
61, 0, 0.2840727739967406
61, 1, 0.3295868895947933
62, 0, 0.2399971840592722
62, 1, 0.31730523286387324
63, 0, 0.25444350608934957
63, 1, 0.3020088244229555
64, 0, 0.26360075020541746
64, 1, 0.20251137483865023
65, 0, 0.29104328714311123
65, 1, 0.4228803804144263
66, 0, 0.23086334128553668
66, 1, 0.282645620405674
67, 0, 0.2713018447781603
67, 1, 0.22335187625139952
68, 0, 0.2133437437005341
68, 1, 0.3211577283218503
69, 0, 0.2760311734552185
69, 1, 0.3371634390205145
70, 0, 0.2454210054129362
70, 1, 0.30422208830714226
71, 0, 0.25348249295105535
71, 1, 0.19536029919981956
72, 0, 0.27695067164798576
72, 1, 0.3026369120925665
73, 0, 0.2549819575312237
73, 1, 0.18614747188985348
74, 0, 0.26106503512710333
74, 1, 0.1464744145050645
75, 0, 0.2569342856295407
75, 1, 0.2056463724002242
76, 0, 0.23209425698344907
76, 1, 0.2127340566366911
77, 0, 0.236958427199473
77, 1, 0.28445765282958746
78, 0, 0.2490395794933041
78, 1, 0.34293823316693306
79, 0, 0.22814528139618537
79, 1, 0.20197184197604656
80, 0, 0.23725148802623153
80, 1, 0.23143434431403875
81, 0, 0.2453296398743987
81, 1, 0.25076863914728165
82, 0, 0.2650979075891276
82, 1, 0.2495974125340581
83, 0, 0.26482171410073835
83, 1, 0.21198958344757557
84, 0, 0.24402700768162808
84, 1, 0.18097705952823162
85, 0, 0.2348332399657617
85, 1, 0.2766632828861475
86, 0, 0.25837451840440434
86, 1, 0.19781910069286823
87, 0, 0.22219389847790202
87, 1, 0.2038167705759406
88, 0, 0.2531150293846925
88, 1, 0.20961712207645178
89, 0, 0.2519319290295243
89, 1, 0.2885243585333228
90, 0, 0.22765327850356698
90, 1, 0.2329243840649724
91, 0, 0.2572574509928624
91, 1, 0.2822398580610752
92, 0, 0.23758763012786707
92, 1, 0.20728988014161587
93, 0, 0.22295797895640135
93, 1, 0.20841610711067915
94, 0, 0.34199766411135596
94, 1, 0.2850039079785347
95, 0, 0.22260369593277574
95, 1, 0.17808742076158524
96, 0, 0.2799111952384313
96, 1, 0.17014420218765736
97, 0, 0.27389997787152726
97, 1, 0.20472767669707537
98, 0, 0.291927224646012
98, 1, 0.17334159836173058
99, 0, 0.24714435124769807
99, 1, 0.22409748565405607
100, 0, 0.21718538040295243
100, 1, 0.24508443288505077
101, 0, 0.22735850730290016
101, 1, 0.21746862959116697
102, 0, 0.2763073341920972
102, 1, 0.21202817745506763
103, 0, 0.24906972935423255
103, 1, 0.22969405259937048
104, 0, 0.2256611343473196
104, 1, 0.23860017582774162
105, 0, 0.24292987926552692
105, 1, 0.21504253335297108
106, 0, 0.24419684428721666
106, 1, 0.17789962142705917
107, 0, 0.25210254670431215
107, 1, 0.2175163784995675
108, 0, 0.3333266293630004
108, 1, 0.23780835885554552
109, 0, 0.28763231557483476
109, 1, 0.23944150190800428
110, 0, 0.21810182634120187
110, 1, 0.2395229283720255
111, 0, 0.2563861501403153
111, 1, 0.21429592836648226
112, 0, 0.22314898328234753
112, 1, 0.16701425798237324
113, 0, 0.2314961894104878
113, 1, 0.23093428369611502
114, 0, 0.24071121836702028
114, 1, 0.23642712831497192
115, 0, 0.25839805478851
115, 1, 0.26609276607632637
116, 0, 0.25593366163472336
116, 1, 0.2171492613852024
117, 0, 0.2564180556995173
117, 1, 0.14757602848112583
118, 0, 0.2521477712628742
118, 1, 0.17152488511055708
119, 0, 0.20716222623984018
119, 1, 0.15776993054896593
120, 0, 0.27654720563441515
120, 1, 0.22135544754564762
121, 0, 0.2519714852484564
121, 1, 0.19720755610615015
122, 0, 0.25384269484008354
122, 1, 0.19647529907524586
123, 0, 0.2304876580213507
123, 1, 0.20355361327528954
124, 0, 0.24643444797645012
124, 1, 0.19956294633448124
125, 0, 0.24754380155354738
125, 1, 0.15945257665589452
126, 0, 0.23837943902860084
126, 1, 0.19701899588108063
127, 0, 0.24172887345775962
127, 1, 0.3886975646018982
128, 0, 0.2520359787158668
128, 1, 0.2177445963025093
129, 0, 0.2353390778104464
129, 1, 0.20121912192553282
130, 0, 0.26162632337460917
130, 1, 0.1765919253230095
131, 0, 0.24595665155599514
131, 1, 0.19943374395370483
132, 0, 0.25051077889899415
132, 1, 0.16646219324320555
133, 0, 0.22191012208350003
133, 1, 0.2166976798325777
134, 0, 0.2132624345831573
134, 1, 0.19472887087613344
135, 0, 0.2425173201287786
135, 1, 0.24685514671728015
136, 0, 0.2458460641403993
136, 1, 0.2844819314777851
137, 0, 0.2790186825829248
137, 1, 0.1935449242591858
138, 0, 0.26632331529011327
138, 1, 0.18548248428851366
139, 0, 0.29729201349740225
139, 1, 0.1949181640520692
140, 0, 0.2439167189101378
140, 1, 0.13783869007602334
141, 0, 0.24421455804258585
141, 1, 0.19644470419734716
142, 0, 0.25441838583598536
142, 1, 0.29576175194233656
143, 0, 0.26047394005581737
143, 1, 0.16468726843595505
144, 0, 0.25268726345772546
144, 1, 0.24060572125017643
145, 0, 0.24304143820578852
145, 1, 0.15561287850141525
146, 0, 0.25408953086783487
146, 1, 0.19371985271573067
147, 0, 0.2845763477186362
147, 1, 0.13370074518024921
148, 0, 0.22431328737487397
148, 1, 0.30876789055764675
149, 0, 0.23093462766458592
149, 1, 0.17106443736702204
150, 0, 0.22814707504585385
150, 1, 0.17226714687421918
151, 0, 0.28954300719002884
151, 1, 0.1787031888961792
152, 0, 0.2281195834899942
152, 1, 0.252683294005692
153, 0, 0.2518818705963592
153, 1, 0.16146113211289048
154, 0, 0.23190107460444173
154, 1, 0.20431732945144176
155, 0, 0.2346310685388744
155, 1, 0.25383565854281187
156, 0, 0.23571712896227837
156, 1, 0.1530418498441577
157, 0, 0.22187117052574953
157, 1, 0.1701270854100585
158, 0, 0.22477392138292393
158, 1, 0.1613647984340787
159, 0, 0.2696563070639968
159, 1, 0.20732046011835337
160, 0, 0.24534504914966723
160, 1, 0.26251353044062853
161, 0, 0.23512765734146038
161, 1, 0.17583154793828726
162, 0, 0.24336576974019408
162, 1, 0.18308888655155897
163, 0, 0.3072514954643945
163, 1, 0.1824378091841936
164, 0, 0.2489667215074102
164, 1, 0.2893784297630191
165, 0, 0.281611282688876
165, 1, 0.15650450624525547
166, 0, 0.23444287525489926
166, 1, 0.20896925823763013
167, 0, 0.32755760320772725
167, 1, 0.1629639188759029
168, 0, 0.24262110268076262
168, 1, 0.17065890599042177
169, 0, 0.240214632358402
169, 1, 0.22171134408563375
170, 0, 0.24663563134769598
170, 1, 0.17890661116689444
171, 0, 0.21754715141529837
171, 1, 0.1694763950072229
172, 0, 0.23522969086964926
172, 1, 0.1510014501400292
173, 0, 0.2176610277965665
173, 1, 0.153358094394207
174, 0, 0.24273900501430035
174, 1, 0.13585324492305517
175, 0, 0.2264888808131218
175, 1, 0.17155228275805712
176, 0, 0.23875231420000395
176, 1, 0.14932369953021407
177, 0, 0.21952474714877704
177, 1, 0.1821490852162242
178, 0, 0.2853636657819152
178, 1, 0.24606621265411377
179, 0, 0.23245160592099032
179, 1, 0.16287381295114756
180, 0, 0.30042102995018166
180, 1, 0.1560400458984077
181, 0, 0.2594858474719028
181, 1, 0.18587415479123592
182, 0, 0.252654273994267
182, 1, 0.16658089263364673
183, 0, 0.26081176691999036
183, 1, 0.14448825269937515
184, 0, 0.23042776808142662
184, 1, 0.13464957661926746
185, 0, 0.24085436357806125
185, 1, 0.16165460459887981
186, 0, 0.2935826354660094
186, 1, 0.17044667713344097
187, 0, 0.25439369756107527
187, 1, 0.16345073282718658
188, 0, 0.2557048414212962
188, 1, 0.27007814310491085
189, 0, 0.24101920037840804
189, 1, 0.19591976236552
190, 0, 0.22716768528334796
190, 1, 0.12391317216679454
191, 0, 0.22793560506155094
