Global epoch, User, Avg loss
0, 0, 0.37412609113380313
0, 1, 8.383016049861908
0, 2, 7.86824643611908
0, 3, 8.9640012383461
0, 4, 7.6879385113716125
1, 0, 0.5286555020138621
1, 1, 6.852414906024933
1, 2, 6.143917381763458
1, 3, 6.971029222011566
1, 4, 6.2429443299770355
2, 0, 0.500329558737576
2, 1, 5.564431518316269
2, 2, 5.301962703466415
2, 3, 5.70710489153862
2, 4, 5.045624762773514
3, 0, 0.42286181915551424
3, 1, 4.606106013059616
3, 2, 4.724018156528473
3, 3, 4.530631244182587
3, 4, 4.20160499215126
4, 0, 0.43364148680120707
4, 1, 4.252479940652847
4, 2, 3.758916974067688
4, 3, 3.9511383175849915
4, 4, 3.62051123380661
5, 0, 0.4588819229975343
5, 1, 4.1496239602565765
5, 2, 3.589693933725357
5, 3, 4.036699533462524
5, 4, 3.6455469131469727
6, 0, 0.4053121339529753
6, 1, 3.9074921011924744
6, 2, 3.0347787737846375
6, 3, 3.4996723234653473
6, 4, 3.2709949910640717
7, 0, 0.42368444986641407
7, 1, 3.5017119348049164
7, 2, 2.8588975369930267
7, 3, 3.501774162054062
7, 4, 3.071654438972473
8, 0, 0.5852269064635038
8, 1, 3.232924312353134
8, 2, 2.952361688017845
8, 3, 2.97225821018219
8, 4, 2.809343621134758
9, 0, 0.6517968587577343
9, 1, 2.855225145816803
9, 2, 2.620254084467888
9, 3, 2.9233764708042145
9, 4, 3.078797310590744
10, 0, 0.4281618520617485
10, 1, 2.9425089210271835
10, 2, 2.334710568189621
10, 3, 2.9795108139514923
10, 4, 2.611006051301956
11, 0, 0.47834459133446217
11, 1, 2.716020479798317
11, 2, 2.1261067539453506
11, 3, 3.070685535669327
11, 4, 2.5304475724697113
12, 0, 0.484040682669729
12, 1, 2.5881730914115906
12, 2, 2.444335028529167
12, 3, 2.25497829914093
12, 4, 2.5122883915901184
13, 0, 0.5548313558101654
13, 1, 2.6572703421115875
13, 2, 2.191777765750885
13, 3, 2.394575297832489
13, 4, 2.405362755060196
14, 0, 0.5784723199903965
14, 1, 2.3981676399707794
14, 2, 2.158079579472542
14, 3, 2.3479497879743576
14, 4, 2.1414021998643875
15, 0, 0.46197024174034595
15, 1, 2.442771151661873
15, 2, 1.9342811852693558
15, 3, 2.1727402806282043
15, 4, 2.4414038956165314
16, 0, 0.482545405626297
16, 1, 2.208512991666794
16, 2, 2.002236843109131
16, 3, 2.007612183690071
16, 4, 2.116737648844719
17, 0, 0.533562358468771
17, 1, 2.1857801973819733
17, 2, 1.7106313705444336
17, 3, 2.1393274813890457
17, 4, 2.1885868459939957
18, 0, 0.4642954859882593
18, 1, 2.3576385378837585
18, 2, 1.984637275338173
18, 3, 1.990517646074295
18, 4, 2.368889272212982
19, 0, 0.45528202783316374
19, 1, 1.9232202917337418
19, 2, 2.0146988332271576
19, 3, 2.1669014394283295
19, 4, 1.8972005397081375
20, 0, 0.5096071437001228
20, 1, 1.80058653652668
20, 2, 1.6832838654518127
20, 3, 2.0491680651903152
20, 4, 1.7025479227304459
21, 0, 0.5255875829607248
21, 1, 1.9439130127429962
21, 2, 1.8091457933187485
21, 3, 2.0025226771831512
21, 4, 1.8460833132266998
22, 0, 0.45717424619942904
22, 1, 1.8437689244747162
22, 2, 1.8103212416172028
22, 3, 2.0712159276008606
22, 4, 1.970580980181694
23, 0, 0.5133805125951767
23, 1, 2.0091363191604614
23, 2, 1.5195874646306038
23, 3, 1.7176860123872757
23, 4, 1.7103781253099442
24, 0, 0.5327903982251883
24, 1, 1.632044032216072
24, 2, 1.606131225824356
24, 3, 1.592097520828247
24, 4, 1.9755692034959793
25, 0, 0.6513958740979433
25, 1, 1.7375693544745445
25, 2, 1.5067107826471329
25, 3, 1.7169121205806732
25, 4, 1.6968152970075607
26, 0, 0.4995997855439782
26, 1, 1.729060247540474
26, 2, 1.4452612400054932
26, 3, 1.7532766908407211
26, 4, 1.6753814965486526
27, 0, 0.4822618421167135
27, 1, 1.6418171674013138
27, 2, 1.3832957744598389
27, 3, 1.4944344907999039
27, 4, 1.6341554075479507
28, 0, 0.5631509069353342
28, 1, 1.6576928347349167
28, 2, 1.2722825706005096
28, 3, 1.8655127733945847
28, 4, 1.7048065662384033
29, 0, 0.5004964079707861
29, 1, 1.6088122874498367
29, 2, 1.1445975005626678
29, 3, 1.637005239725113
29, 4, 1.5038913935422897
30, 0, 0.5284305904060602
30, 1, 1.8943521827459335
30, 2, 1.413524866104126
30, 3, 1.6051553189754486
30, 4, 1.434658169746399
31, 0, 0.5715171359479427
31, 1, 1.4010342806577682
31, 2, 1.227150321006775
31, 3, 1.6272568106651306
31, 4, 1.3225911855697632
32, 0, 0.5560045372694731
32, 1, 1.632272943854332
32, 2, 1.3880783915519714
32, 3, 1.2663665190339088
32, 4, 1.3244567289948463
33, 0, 0.5693839080631733
33, 1, 1.5927038192749023
33, 2, 1.293479636311531
33, 3, 1.616517350077629
33, 4, 1.4155401587486267
34, 0, 0.4587855264544487
34, 1, 1.395873211324215
34, 2, 1.289336696267128
34, 3, 1.618252158164978
34, 4, 1.3966019079089165
35, 0, 0.5398671049624681
35, 1, 1.4559919983148575
35, 2, 1.2640574276447296
35, 3, 1.2643564641475677
35, 4, 1.2299182042479515
36, 0, 0.47973556723445654
36, 1, 1.6123256012797356
36, 2, 1.1936404407024384
36, 3, 1.4027871489524841
36, 4, 1.3677808120846748
37, 0, 0.7324125338345766
37, 1, 1.4599399715662003
37, 2, 1.3094200640916824
37, 3, 1.0291717424988747
37, 4, 1.4362851530313492
38, 0, 0.5662043858319521
38, 1, 1.5598577931523323
38, 2, 1.1729747578501701
38, 3, 1.1672485917806625
38, 4, 1.2693750634789467
39, 0, 0.511422106064856
39, 1, 1.3677141070365906
39, 2, 1.0025908574461937
39, 3, 1.1043523997068405
39, 4, 1.3231366574764252
40, 0, 0.5615084040910006
40, 1, 1.200930655002594
40, 2, 1.1936376839876175
40, 3, 1.2160471230745316
40, 4, 1.3633949160575867
41, 0, 0.5243378495797515
41, 1, 1.1775916516780853
41, 2, 1.0500977337360382
41, 3, 1.0130339562892914
41, 4, 1.1332323849201202
42, 0, 0.48178638610988855
42, 1, 1.3989932239055634
42, 2, 1.094684936106205
42, 3, 1.150043323636055
42, 4, 1.2106001675128937
43, 0, 0.7347245290875435
43, 1, 1.1001512221992016
43, 2, 1.0236316695809364
43, 3, 1.2819790989160538
43, 4, 1.0419742688536644
44, 0, 0.5751847289502621
44, 1, 1.1399644687771797
44, 2, 1.2093174755573273
44, 3, 1.0520326271653175
44, 4, 1.3016764372587204
45, 0, 0.5399960931390524
45, 1, 1.3930823355913162
45, 2, 1.0716230645775795
45, 3, 1.1302807107567787
45, 4, 1.3905910402536392
46, 0, 0.5339485816657543
46, 1, 1.1363490000367165
46, 2, 1.1314347460865974
46, 3, 1.1937944516539574
46, 4, 1.1157220005989075
47, 0, 0.6331195626407862
47, 1, 1.5384754091501236
47, 2, 1.0077386796474457
47, 3, 0.9591431692242622
47, 4, 1.1893660351634026
48, 0, 0.5271320473402739
48, 1, 1.3029158785939217
48, 2, 1.383365347981453
48, 3, 1.0021040886640549
48, 4, 0.9463143944740295
49, 0, 0.47892018500715494
49, 1, 1.1794479116797447
49, 2, 1.031285136938095
49, 3, 1.0806620195508003
49, 4, 1.0778246223926544
50, 0, 0.533417597413063
50, 1, 1.0383503139019012
50, 2, 1.1491163298487663
50, 3, 1.0967113673686981
50, 4, 1.2104069739580154
51, 0, 0.57688516844064
51, 1, 1.4200057238340378
51, 2, 0.9663037732243538
51, 3, 0.9544939771294594
51, 4, 1.3889957666397095
52, 0, 0.547140134498477
52, 1, 1.2937534675002098
52, 2, 0.8456778600811958
52, 3, 1.0113664716482162
52, 4, 1.0011698305606842
53, 0, 0.5713737942278385
53, 1, 1.0111378952860832
53, 2, 0.9928516820073128
53, 3, 0.9915530681610107
53, 4, 1.029459685087204
54, 0, 0.5411887001246214
54, 1, 1.3361932337284088
54, 2, 0.8666326254606247
54, 3, 0.8714351654052734
54, 4, 1.1131607368588448
55, 0, 0.6446884423494339
55, 1, 1.0490943640470505
55, 2, 0.7590844854712486
55, 3, 1.2330505028367043
55, 4, 1.1000655516982079
56, 0, 0.5189136527478695
56, 1, 1.1884152740240097
56, 2, 0.8879182934761047
56, 3, 0.9344953894615173
56, 4, 0.9772887229919434
57, 0, 0.5053438926115632
57, 1, 1.6037009954452515
57, 2, 0.9540926367044449
57, 3, 1.270806148648262
57, 4, 1.2244232445955276
58, 0, 0.5481836088001728
58, 1, 1.2018539756536484
58, 2, 0.7915790230035782
58, 3, 0.8407028764486313
58, 4, 1.01862283796072
59, 0, 0.43876227270811796
59, 1, 1.1487420573830605
59, 2, 1.1233517080545425
59, 3, 0.8828685209155083
59, 4, 1.1209429651498795
60, 0, 0.5832585915923119
60, 1, 1.082847036421299
60, 2, 1.0691009536385536
60, 3, 0.7882674038410187
60, 4, 0.864691473543644
61, 0, 0.4606567621231079
61, 1, 1.2627585232257843
61, 2, 0.8122021220624447
61, 3, 0.8574794232845306
61, 4, 0.9361004754900932
62, 0, 0.550592552870512
62, 1, 1.0904550105333328
62, 2, 0.9396777153015137
62, 3, 0.8569774404168129
62, 4, 1.0411428660154343
63, 0, 0.5411558551713824
63, 1, 1.2262630313634872
63, 2, 0.7874761447310448
63, 3, 0.9294677972793579
63, 4, 0.9674232974648476
64, 0, 0.48068819381296635
64, 1, 1.1149788871407509
64, 2, 0.943651020526886
64, 3, 0.9249127730727196
64, 4, 0.8725057914853096
65, 0, 0.6029117684811354
65, 1, 0.9439813792705536
65, 2, 0.8475334867835045
65, 3, 1.020525835454464
65, 4, 0.8028200417757034
66, 0, 0.48963900096714497
66, 1, 1.1519109308719635
66, 2, 0.7125286757946014
66, 3, 0.7613187655806541
66, 4, 0.8172145076096058
67, 0, 0.5564045123755932
67, 1, 1.1427804604172707
67, 2, 0.9355124831199646
67, 3, 0.968011848628521
67, 4, 1.037072092294693
68, 0, 0.46653204411268234
68, 1, 1.1298285573720932
68, 2, 0.8673804402351379
68, 3, 0.8401264697313309
68, 4, 0.7749811485409737
69, 0, 0.5106301698833704
69, 1, 1.1005908399820328
69, 2, 0.8229537755250931
69, 3, 0.9286047518253326
69, 4, 0.917197659611702
70, 0, 0.5604065731167793
70, 1, 0.9591051414608955
70, 2, 0.7593125104904175
70, 3, 1.05741448700428
70, 4, 1.0506539046764374
71, 0, 0.5045472634956241
71, 1, 1.0231796726584435
71, 2, 0.7507418617606163
71, 3, 0.763507254421711
71, 4, 0.9115402773022652
72, 0, 0.4872962161898613
72, 1, 1.0129464268684387
72, 2, 0.8998278751969337
72, 3, 0.8627681881189346
72, 4, 0.8622200787067413
73, 0, 0.47052969317883253
73, 1, 1.1227151602506638
73, 2, 0.807129193097353
73, 3, 0.922065332531929
73, 4, 0.8403707146644592
74, 0, 0.5124331004917622
74, 1, 0.8699992895126343
74, 2, 0.8174358308315277
